245318,19176,"K9A4",5000,150,"CON",0,0,"17",34.668701171875,-87.3510971069336,584,175,,"35",34.65480041503906,-87.34970092773438,580,355,
242975,19177,"K9A5",5412,50,"ASP",1,0,"02",34.68159866333008,-85.2936019897461,769,20.8,,"20",34.695499420166016,-85.28730010986328,774,200.8,450
240629,19180,"K9D0",3700,60,"ASP",1,0,"12",44.5443000793457,-99.45600128173828,1841,135,,"30",44.53710174560547,-99.4458999633789,1854,315,
241946,19181,"K9D1",3800,60,"ASP",1,0,"13",43.22529983520508,-99.4083023071289,,134,,"31",43.218101501464844,-99.39810180664062,,314,
242726,19182,"K9D2",2250,100,"GRS",0,0,"08",45.5807991027832,-103.53500366210938,2874,95.1,,"26",45.580299377441406,-103.5260009765625,2865,275.1,
242727,19182,"K9D2",3900,60,"ASP",1,0,"12",45.58420181274414,-103.53500366210938,2889,132.8,,"30",45.576900482177734,-103.52400207519531,2848,312.8,
244168,19183,"K9D4",3786,50,"ASP",1,0,"01",40.3474006652832,-76.32969665527344,511,357.3,,"19",40.3572998046875,-76.3302993774414,523,177.3,187
240434,19184,"K9D7",3500,60,"ASP",1,0,"16",48.48460006713867,-99.23770141601562,1478,166,,"34",48.47529983520508,-99.23419952392578,1476,346,
243822,19185,"K9D9",2400,170,"GRS",0,0,"09",42.66559982299805,-85.35250091552734,,90,185,"27",42.66559982299805,-85.34359741210938,,270,393
243823,19185,"K9D9",3900,75,"ASP",1,0,"12",42.66569900512695,-85.35179901123047,797,123,,"30",42.65999984741211,-85.339599609375,795,303,
243824,19185,"K9D9",2567,200,"GRS",0,0,"18",42.66640090942383,-85.34529876708984,,182,600,"36",42.659400939941406,-85.34559631347656,,2,
244617,19186,"K9F0",3200,60,"ASP",1,0,"15",32.0724983215332,-98.32669830322266,1495,163.2,,"33",32.063899993896484,-98.32360076904297,1493,343.2,
243583,19187,"K9F8",3700,60,"ASP",1,0,"13",45.26150131225586,-99.80229949951172,,141.5,,"31",45.25360107421875,-99.79340362548828,,321.5,
240372,19188,"K9F9",3970,30,"ASP",1,0,"17",32.6338996887207,-97.35359954833984,760,180,300,"35",32.622798919677734,-97.35359954833984,760,360,
245044,19189,"K9G2",4000,75,"ASP",1,0,"09",42.807498931884766,-83.77690124511719,918,89,268,"27",42.807701110839844,-83.76200103759766,906,269,800
243184,19190,"K9G3",3270,50,"ASP",1,0,"07",43.018798828125,-78.48789978027344,830,60,,"25",43.023399353027344,-78.47740173339844,840,240,
243185,19190,"K9G3",1955,50,"GRS",0,1,"11",43.021400451660156,-78.48670196533203,,108.8,,"29",43.01969909667969,-78.47979736328125,,288.8,
245696,19191,"K9G8",3204,50,"ASP",1,0,"07",40.45940017700195,-78.78060150146484,,67.5,,"25",40.462799072265625,-78.7699966430664,,247.5,
245697,19191,"K9G8",1636,150,"TURF-DIRT-P",0,0,"11U",40.46139907836914,-78.78109741210938,,97,,"29U",40.46080017089844,-78.77529907226562,,277,
241364,19193,"K9K7",2229,250,"GRS",0,0,"12",38.749298095703125,-98.23380279541016,,126,,"30",38.74570083618164,-98.22740173339844,,306,
241365,19193,"K9K7",3919,48,"ASP",1,0,"17",38.756900787353516,-98.23149871826172,,176,,"35",38.74610137939453,-98.23049926757812,,356,412
243623,19194,"K9K8",3400,60,"CON",0,0,"11",37.672298431396484,-98.13099670410156,1607,116.6,,"29",37.66809844970703,-98.12049865722656,1591,296.6,
243624,19194,"K9K8",4300,75,"CON",1,0,"18",37.67390060424805,-98.12129974365234,1599,188,,"36",37.662200927734375,-98.12339782714844,1597,8,
243186,19195,"K9L2",5998,150,"ASP",1,0,"06",34.98849868774414,-117.87300109863281,2299,75.1,,"24",34.992801666259766,-117.85299682617188,2276,255.1,
243237,19196,"K9M4",3000,75,"ASP",1,0,"01",33.299400329589844,-89.22930145263672,,10,,"19",33.307498931884766,-89.22750091552734,,190,
240095,19197,"K9M6",3000,60,"ASP",1,0,"18",32.85419845581055,-91.4030990600586,108,184,264,"36",32.84600067138672,-91.40380096435547,108,4,
240373,19198,"K9M8",3000,50,"ASP",1,0,"01",34.32419967651367,-92.35220336914062,,14.3,,"19",34.33219909667969,-92.34970092773438,,194.3,
242127,19199,"K9S2",4015,75,"ASP",1,0,"12",48.811500549316406,-105.44499969482422,2385,134,,"30",48.80390167236328,-105.43299865722656,2432,314,
240364,19200,"K9S4",3450,75,"ASP",0,0,"12",47.17150115966797,-114.85900115966797,,134,,"30",47.165000915527344,-114.8489990234375,,314,
242409,19201,"K9S5",5100,60,"ASP",1,0,"02",45.872798919677734,-111.57599639892578,4089,40,,"20",45.88349914550781,-111.56300354003906,4080,220,
240002,19202,"K9S9",4155,75,"ASP",1,0,"08",45.45500183105469,-119.697998046875,1577,99,,"26",45.45330047607422,-119.68199920654297,1631,279,
240966,19203,"K9U0",3600,60,"ASP",1,0,"07",48.85329818725586,-108.41600036621094,,80.3,,"25",48.85499954223633,-108.4020004272461,,260.3,
240967,19203,"K9U0",2680,90,"GRS",0,0,"10",48.85660171508789,-108.41899871826172,,127,,"28",48.85210037231445,-108.41000366210938,,307,
239987,19204,"K9U3",6000,150,"ASP",0,1,"12",39.474300384521484,-117.2020034790039,,140.2,,"30",39.461700439453125,-117.18900299072266,,320.2,
239988,19204,"K9U3",6000,75,"ASP",1,0,"18",39.47420120239258,-117.19200134277344,,200.2,,"36",39.45869827270508,-117.19999694824219,,20.2,
243683,19205,"K9U4",5500,75,"ASP",1,0,"06",41.0359992980957,-107.50700378417969,,72.2,,"24",41.04059982299805,-107.48799896240234,,252.2,
240329,19206,"K9U7",5100,80,"GRS",0,0,"03",38.72999954223633,-115.48500061035156,5100,31,,"21",38.74209976196289,-115.47599792480469,5180,211,
245724,19207,"K9V5",3900,60,"CON",1,0,"14",42.7411994934082,-102.447998046875,3747,150,,"32",42.731998443603516,-102.44100189208984,3749,330,
241229,19208,"K9V6",3709,60,"ASP",1,0,"14",43.169898986816406,-101.71700286865234,3293,146.1,,"32",43.161399841308594,-101.70899963378906,3276,326.1,
239809,19209,"K9V7",3671,60,"ASP",1,0,"17",38.480201721191406,-102.81099700927734,4245,179.8,,"35",38.47010040283203,-102.81099700927734,4242,359.8,
239790,19210,"K9V9",4300,75,"ASP",1,0,"13",43.770301818847656,-99.32640075683594,1687,141,,"31",43.76110076904297,-99.31620025634766,1677,321,
239791,19210,"K9V9",3400,150,"GRS",0,0,"18",43.77130126953125,-99.3207015991211,,187,,"36",43.762001037597656,-99.32219696044922,,7,
242130,19211,"K9X1",3594,46,"ASP",1,0,"17",30.158300399780273,-95.32260131835938,122,174,,"35",30.148500442504883,-95.32140350341797,,354,
239680,19212,"K9Y1",4200,50,"ASP",1,0,"12",47.39580154418945,-102.7770004272461,2260,133,,"30",47.38800048828125,-102.76399993896484,2240,313,
245586,19213,"KA08",6377,80,"ASP",1,0,"16",32.52080154418945,-87.38860321044922,,163,,"34",32.50389862060547,-87.38249969482422,,343,
240851,19214,"KA09",4800,50,"ASP",0,0,"17",34.894100189208984,-114.61599731445312,,182.9,482,"35",34.88090133666992,-114.61699676513672,,2.9,
241672,19215,"KA20",3700,42,"ASP",1,0,"18",35.01750183105469,-114.56199645996094,,192.9,,"36",35.00749969482422,-114.56500244140625,,12.9,
240661,19216,"KA24",4250,45,"ASP",0,0,"05",41.410301208496094,-120.69200134277344,4394,67.7,,"23",41.41469955444336,-120.677001953125,4398,247.7,
241263,19217,"KA30",3700,50,"ASP",1,0,"16",41.56330108642578,-122.85600280761719,2724,177.6,,"34",41.55329895019531,-122.8550033569336,2728,357.6,200
239784,19218,"KA32",4365,60,"ASP",1,0,"16",41.89310073852539,-121.97599792480469,4243,179.9,,"34",41.88119888305664,-121.97599792480469,4242,359.9,
241296,19219,"KA34",5343,40,"ASP",0,0,"05",39.23529815673828,-119.56400299072266,4414,65,991,"23",39.24150085449219,-119.5469970703125,4372,245,
240084,19221,"KA39",4751,50,"ASP",1,0,"4",32.98649978637695,-111.9260025024414,,41,,"22",32.99679946899414,-111.91500091552734,,221,
243680,19222,"KA50",3440,60,"GVL",0,0,"08",38.8744010925293,-104.41600036621094,,90,,"26",38.8744010925293,-104.40399932861328,,270,
243682,19222,"KA50",4500,40,"GVL",0,0,"17L",,,,180,,"35R",,,,360,
243681,19222,"KA50",4500,42,"ASP",1,0,"17R",38.88059997558594,-104.41000366210938,,180,,"35L",38.868499755859375,-104.41000366210938,,360,
245733,19223,"KAAA",3999,75,"ASP",1,0,"03",40.15330123901367,-89.33999633789062,593,35.3,,"21",40.16230010986328,-89.33170318603516,594,215.3,
245734,19223,"KAAA",3003,135,"GRS",0,0,"14",40.163299560546875,-89.33709716796875,597,144.4,307,"32",40.15660095214844,-89.33080291748047,597,324.4,
241070,19224,"KAAF",5070,150,"CON",1,0,"06",29.72249984741211,-85.03720092773438,20,60,,"24",29.729400634765625,-85.02330017089844,20,240,
241071,19224,"KAAF",5350,150,"CON",1,0,"13",29.732900619506836,-85.03489685058594,20,135,,"31",29.72249984741211,-85.02300262451172,19,315,400
241072,19224,"KAAF",5265,150,"CON",0,0,"18",29.736400604248047,-85.02310180664062,16,180,300,"36",29.722000122070312,-85.02320098876953,20,360,500
243573,19225,"KAAO",6101,100,"CON",1,0,"18",37.75590133666992,-97.21990203857422,1401,187,,"36",37.73929977416992,-97.22239685058594,1421,7,
245805,19226,"KAAS",5003,75,"ASP",1,0,"05",37.35380172729492,-85.31600189208984,871,49.8,,"23",37.362701416015625,-85.30280303955078,921,229.8,
244124,19227,"KAAT",2935,60,"ASP",1,0,"03",41.480499267578125,-120.56900024414062,4359,46,280,"21",41.48609924316406,-120.56099700927734,4374,226,330
244125,19227,"KAAT",4301,50,"ASP",1,0,"13",41.48780059814453,-120.56999969482422,4366,148.4,210,"31",41.47779846191406,-120.56199645996094,4374,328.4,
240632,3356,"KABE",7600,150,"ASP",1,0,"06",40.64699935913086,-75.45059967041016,394,51.3,,"24",40.65999984741211,-75.4292984008789,380,231.3,500
240633,3356,"KABE",5797,150,"ASP",1,0,"13",40.65520095825195,-75.44979858398438,383,123.1,,"31",40.64649963378906,-75.43219757080078,380,303.1,
243999,3357,"KABI",3678,100,"ASP",1,0,"04",32.41960144042969,-99.6948013305664,1751,52,,"22",32.42580032348633,-99.6854019165039,1762,232,
244001,3357,"KABI",7198,150,"ASP",1,0,"17L",32.40850067138672,-99.67479705810547,1791,180,,"35R",32.38869857788086,-99.67469787597656,1775,360,
244000,3357,"KABI",7202,150,"ASP",1,0,"17R",32.4281005859375,-99.68489837646484,1757,180,,"35L",32.40829849243164,-99.68479919433594,1785,360,
253207,16091,"KABQ",10000,150,"CONC-G",0,0,"03",35.02220153808594,-106.63099670410156,5305,45,,"21",35.04169845581055,-106.60700225830078,5316,225,
253208,16091,"KABQ",13793,150,"CONC-G",0,0,"08",35.0443000793457,-106.62200164794922,5315,90,,"26",35.04410171508789,-106.57599639892578,5355,270,
253209,16091,"KABQ",6000,150,"CONC-G",0,0,"12",35.04349899291992,-106.62100219726562,5312,129,,"30",35.033199310302734,-106.6050033569336,5314,309,
253210,16091,"KABQ",10000,150,"ASPH-CONC-F",0,1,"17",35.057701,-106.611,5321,183,,"35",35.0303,-106.612999,5314,3,
241085,3358,"KABR",6901,100,"CON",1,0,"13",45.4552001953125,-98.4280014038086,1302,135.1,,"31",45.44179916381836,-98.40899658203125,1301,315.1,
241086,3358,"KABR",5500,100,"ASP",1,0,"17",45.45560073852539,-98.42739868164062,1302,180,,"35",45.44049835205078,-98.42729949951172,1298,360,
244793,3359,"KABY",6601,150,"ASP",1,0,"04",31.529600143432617,-84.19969940185547,196,42,,"22",31.543100357055664,-84.18550109863281,189,222,
244794,3359,"KABY",5200,150,"ASP",1,0,"16",31.54129981994629,-84.19940185546875,195,162,,"34",31.527700424194336,-84.19419860839844,196,342,
244066,19228,"KACB",5000,100,"ASP",1,0,"02",44.981998443603516,-85.20120239257812,622,17.4,,"20",44.99509811401367,-85.19550323486328,618,197.4,
245803,19229,"KACJ",6021,100,"ASP",1,0,"05",32.104400634765625,-84.19550323486328,466,46,,"23",32.11589813232422,-84.18160247802734,462,226,
245804,19229,"KACJ",3787,75,"ASP",0,0,"09",32.111900329589844,-84.19550323486328,471,91,,"27",32.11180114746094,-84.18319702148438,459,271,
241297,3360,"KACK",6303,150,"ASP",1,0,"06",41.24689865112305,-70.07250213623047,29,44.9,551,"24",41.25920104980469,-70.0562973022461,48,224.9,
241298,3360,"KACK",2696,50,"ASP",0,0,"12",41.25279998779297,-70.06220245361328,35,107,,"30",41.2505989074707,-70.05280303955078,40,287,
241299,3360,"KACK",4000,100,"ASP",1,0,"15",41.257999420166016,-70.06079864501953,46,135,,"33",41.25019836425781,-70.05049896240234,42,315,
244640,19230,"KACP",4993,75,"ASP",1,0,"18",30.757400512695312,-92.68840026855469,107,170,,"36",30.743600845336914,-92.68560028076172,107,350,
244134,19231,"KACQ",3398,75,"ASP",1,0,"15",44.077701568603516,-93.55580139160156,1126,154,,"33",44.06930160522461,-93.55010223388672,1119,334,
243726,3361,"KACT",6596,150,"ASP",1,0,"01",31.603500366210938,-97.2300033569336,508,14.2,,"19",31.6210994720459,-97.22470092773438,502,194.2,
243727,3361,"KACT",5896,150,"ASP",1,0,"14",31.61709976196289,-97.23889923095703,509,149.2,,"32",31.603200912475586,-97.22920227050781,507,329.2,
243548,3362,"KACV",4499,150,"ASP",1,0,"01",40.97249984741211,-124.11299896240234,188,29.7,,"19",40.98320007324219,-124.1050033569336,208,209.7,
243549,3362,"KACV",6000,150,"ASP",1,0,"14",40.98569869995117,-124.11299896240234,187,152.7,797,"32",40.97100067138672,-124.10299682617188,221,332.7,
241402,3363,"KACY",6144,150,"PEM",1,0,"04",39.44969940185547,-74.58519744873047,61,27.9,,"22",39.464599609375,-74.57489776611328,67,207.9,
241403,3363,"KACY",10000,150,"ASP",1,0,"13",39.464298248291016,-74.59100341796875,75,118.1,,"31",39.45140075683594,-74.55970001220703,63,298.1,
240829,19232,"KACZ",3998,75,"ASP",1,0,"09",34.71739959716797,-78.01029968261719,39,85,,"27",34.71839904785156,-77.99700164794922,31,265,
240021,19233,"KADC",4005,75,"ASP",1,0,"16",46.455501556396484,-95.21330261230469,1369,163.8,,"34",46.44499969482422,-95.20860290527344,1357,343.8,
240246,19234,"KADG",5001,100,"ASP",1,0,"05",41.86159896850586,-84.08470153808594,795,47,,"23",41.87089920043945,-84.07119750976562,799,227,
240247,19234,"KADG",1810,150,"GRS",0,0,"11",41.87229919433594,-84.07859802246094,798,107,,"29",41.87080001831055,-84.07230377197266,797,287,
245657,19235,"KADH",3103,50,"ASP",0,0,"13",34.80649948120117,-96.67350006103516,1004,135,,"31",34.800498962402344,-96.66619873046875,979,315,
245658,19235,"KADH",6203,100,"ASP",1,0,"17",34.81330108642578,-96.6719970703125,1016,180,,"35",34.796199798583984,-96.6719970703125,979,360,100
243129,19236,"KADM",6761,150,"CON",0,1,"04",34.29330062866211,-97.02339935302734,725,46,,"22",34.30630111694336,-97.00749969482422,738,226,
243130,19236,"KADM",7225,150,"CON",0,1,"08",34.305999755859375,-97.02320098876953,,85,,"26",34.30780029296875,-96.99939727783203,,265,
243131,19236,"KADM",9001,150,"CON",1,0,"13",34.31129837036133,-97.02510070800781,762,135,,"31",34.29710006713867,-97.00830078125,729,315,
243132,19236,"KADM",5350,100,"ASP",0,0,"17",34.308799743652344,-97.02349853515625,753,180.4,,"35",34.29499816894531,-97.02359771728516,725,0.4,
242113,19237,"KADS",7202,100,"ASP",1,0,"16",32.977798,-96.8405,633,160,979,"34",32.959301,-96.832397,639,340,771
240122,19238,"KADT",2400,100,"GRS",0,0,"03",39.83580017089844,-101.04299926757812,,41,,"21",39.84080123901367,-101.03700256347656,,221,
240123,19238,"KADT",5001,75,"ASP",1,0,"16",39.848201751708984,-101.04399871826172,2991,173,,"34",39.834598541259766,-101.04199981689453,2926,353,
240124,19238,"KADT",2420,75,"GRS",0,0,"17",39.842201232910156,-101.04299926757812,,174,,"35",39.835601806640625,-101.04199981689453,,354,
242104,19239,"KADU",3640,60,"CON",1,0,"14",41.70539855957031,-94.92379760742188,1287,148,130,"32",41.697200775146484,-94.91690063476562,1287,328,
241838,3364,"KADW",9300,200,"CON",1,0,"01L",38.797698974609375,-76.87059783935547,254,360,,"19R",38.823299407958984,-76.87069702148438,273,180,
241837,3364,"KADW",9755,150,"PEM",1,0,"01R",38.797698974609375,-76.86360168457031,252,359.9,,"19L",38.824501037597656,-76.86370086669922,278,179.9,
243094,19242,"KAEG",7400,100,"ASP",1,0,"04",35.13869857788086,-106.80899810791016,5837,46.2,,"22",35.152801513671875,-106.79100036621094,5810,226.2,
243095,19242,"KAEG",5999,100,"ASP",1,0,"17",35.1525993347168,-106.78900146484375,5806,179.9,,"35",35.13610076904297,-106.78900146484375,5799,359.9,
242147,19243,"KAEJ",8300,75,"ASP",1,0,"15",38.82500076293945,-106.125,7946,162.2,,"33",38.80329895019531,-106.11599731445312,7899,342.2,
243005,19244,"KAEL",2899,75,"ASP",0,0,"04",43.679100036621094,-93.37139892578125,1253,47,,"22",43.68450164794922,-93.3634033203125,1256,227,
243006,19244,"KAEL",4501,100,"ASP",1,0,"16",43.687400817871094,-93.368896484375,1259,168,,"34",43.67530059814453,-93.36540222167969,1255,348,
245685,3365,"KAEX",9352,150,"CON",1,0,"14",31.337900161743164,-92.55919647216797,84,144,,"32",31.317100524902344,-92.5416030883789,89,324,
245686,3365,"KAEX",7001,150,"ASP",1,1,"18",31.336700439453125,-92.54429626464844,84,189,,"36",31.317699432373047,-92.54779815673828,87,9,
242033,19245,"KAFF",2153,75,"ASP",0,0,"08",38.974998474121094,-104.82499694824219,6528,95.4,,"26",38.97439956665039,-104.81700134277344,6572,275.4,
242034,19245,"KAFF",4500,75,"ASP",0,0,"16C",38.97779846191406,-104.82599639892578,6526,169.9,,"34C",38.965599060058594,-104.822998046875,6505,349.9,
242036,19245,"KAFF",3500,75,"ASP",0,0,"16L",38.97829818725586,-104.8219985961914,6572,170.9,,"34R",38.96889877319336,-104.81999969482422,6572,350.9,
242035,19245,"KAFF",4500,40,"ASP",0,0,"16R",38.97809982299805,-104.8270034790039,6572,169.9,,"34L",38.96580123901367,-104.8239974975586,6572,349.9,
242434,19246,"KAFJ",5000,75,"ASP",1,0,"09",40.13589859008789,-80.29910278320312,1176,85,,"27",40.13710021972656,-80.28130340576172,1168,265,
241690,19247,"KAFK",2550,150,"GRS",0,0,"05",40.60329818725586,-95.87149810791016,1162,47.7,,"23",40.608001708984375,-95.86470031738281,1162,227.7,
241691,19247,"KAFK",4500,75,"CON",1,0,"15",40.612300872802734,-95.86959838867188,1156,151.5,,"33",40.60150146484375,-95.86180114746094,1157,331.5,
240341,19248,"KAFN",2982,134,"ASP",1,0,"16",42.80849838256836,-72.00640106201172,1040,148.1,,"34",42.80160140991211,-72.00060272216797,1040,328.1,582
240670,19249,"KAFO",7023,75,"ASP",1,0,"16",42.71839904785156,-110.94200134277344,6188,180,,"34",42.699100494384766,-110.94200134277344,6221,360,
244362,19250,"KAFP",5498,100,"ASP",1,0,"16",35.02750015258789,-80.08110046386719,297,154.5,,"34",35.01380157470703,-80.07319641113281,295,334.5,
242705,3366,"KAFW",11000,150,"CONC-GRVD",1,0,"16L",33.0015983581543,-97.3207015991211,723,170.2,,"34R",32.97560119628906,-97.31539916992188,664,350.2,
242704,3366,"KAFW",11010,150,"CONC-GRVD",1,0,"16R",32.997798919677734,-97.3218994140625,721,170.3,,"34L",32.975399017333984,-97.31739807128906,665,350.3,601
243850,3367,"KAGC",6501,150,"CON",1,0,"10",40.35430145263672,-79.94110107421875,1250,89.9,,"28",40.35430145263672,-79.91780090332031,1250,269.9,
243851,3367,"KAGC",3825,100,"CON",1,0,"13",40.3572998046875,-79.9343032836914,1245,120,,"31",40.35210037231445,-79.92240142822266,1249,300,
243849,3367,"KAGC",47,45,"CONC-G",0,0,"H1",,,,,,"H1",,,,,
245535,19251,"KAGO",4610,100,"ASP",1,0,"18",33.23429870605469,-93.2166976928711,301,181,,"36",33.22169876098633,-93.21720123291016,317,1,
243326,19252,"KAGR",8000,150,"ASP",1,0,"05",27.640899658203125,-81.35150146484375,64,50,,"23",27.655000686645508,-81.3324966430664,67,230,
243327,19252,"KAGR",5384,150,"ASP",0,1,"14",27.661100387573242,-81.35079956054688,64,135,,"32",27.65060043334961,-81.33920288085938,68,315,
243252,3368,"KAGS",6001,75,"ASP",1,0,"08",33.36600112915039,-81.96920013427734,134,78,,"26",33.36940002441406,-81.94999694824219,138,258,
243253,3368,"KAGS",8001,150,"ASP",1,0,"17",33.38240051269531,-81.9708023071289,144,168,,"35",33.36090087890625,-81.96549987792969,133,348,
242554,19253,"KAGZ",3500,60,"ASP",1,0,"08",43.0635986328125,-98.30359649658203,,93.3,,"26",43.0630989074707,-98.29060363769531,,273.3,
242555,19253,"KAGZ",2228,150,"GRS",0,0,"14",43.063899993896484,-98.2968978881836,,145.4,,"32",43.05889892578125,-98.29219818115234,,325.4,
242556,19253,"KAGZ",1912,100,"GRS",0,1,"17",43.06420135498047,-98.29530334472656,,180,,"35",43.05889892578125,-98.29530334472656,,360,
241020,19254,"KAHC",7167,150,"ASP",1,0,"08",40.2677001953125,-120.16500091552734,4007,99,,"26",40.26459884643555,-120.13999938964844,4011,279,
243338,19255,"KAHH",4001,75,"ASP",1,0,"18",45.286598205566406,-92.37560272216797,1078,178,,"36",45.275699615478516,-92.37519836425781,1088,358,
239700,3369,"KAHN",4000,100,"ASP",1,0,"02",33.94269943237305,-83.32489776611328,775,21,,"20",33.952999114990234,-83.32019805908203,803,201,
239701,3369,"KAHN",5522,100,"ASP",1,0,"09",33.94889831542969,-83.33820343017578,755,88,,"27",33.94940185546875,-83.31999969482422,808,268,
245476,19256,"KAHQ",4101,75,"CON",1,0,"02",41.23619842529297,-96.59700012207031,1220,24,200,"20",41.246498107910156,-96.59100341796875,1224,204,
245477,19256,"KAHQ",3290,150,"GRS",1,0,"13",41.242801666259766,-96.5990982055664,1222,142,,"31",41.235599517822266,-96.5916976928711,1218,322,
245357,19257,"KAIA",6200,75,"ASP",1,0,"08",42.05870056152344,-102.81999969482422,3929,89.3,,"26",42.05889892578125,-102.7969970703125,3923,269.3,
245358,19257,"KAIA",9202,150,"ASP",1,0,"12",42.060001373291016,-102.81900024414062,3928,134.3,,"30",42.04240036010742,-102.79399871826172,3923,314.3,
245359,19257,"KAIA",6311,75,"ASP",0,0,"17",42.05939865112305,-102.79499816894531,3923,179.3,,"35",42.04209899902344,-102.79499816894531,3923,359.3,
242331,19258,"KAIB",4600,75,"ASP",1,0,"05",38.23550033569336,-108.57099914550781,5936,58.5,,"23",38.24209976196289,-108.55699920654297,5936,238.5,
242332,19258,"KAIB",4000,80,"GRE",0,0,"11",38.241798400878906,-108.56800079345703,5897,123.9,,"29",38.235599517822266,-108.55699920654297,5925,303.9,
244800,19259,"KAID",5400,100,"ASP",1,0,"12",40.111900329589844,-85.6229019165039,880,115,,"30",40.1057014465332,-85.60549926757812,919,295,88
244801,19259,"KAID",3400,75,"ASP",1,0,"18",40.112998962402344,-85.61109924316406,912,179.9,301,"36",40.103599548339844,-85.61109924316406,908,359.9,298
241145,19260,"KAIG",3400,75,"ASP",1,0,"09",45.1534,-89.120003,1516,83,,"27",45.154598,-89.107002,1523,263,
241146,19260,"KAIG",4010,75,"ASP",1,0,"17",45.159599,-89.110497,1520,164,,"35",45.149101,-89.106102,1518,344,
253199,19261,"KAIK",3800,75,"ASPH-G",0,0,"01",33.64350128173828,-81.68090057373047,528,0,,"19",33.65399932861328,-81.68080139160156,493,180,
253200,19261,"KAIK",5500,100,"ASPH-G",0,0,"07",33.64609909057617,-81.69580078125,515,60,,"25",33.65359878540039,-81.68009948730469,494,240,
248029,19262,"KAIO",5000,75,"CONC-E",0,0,"02",41.395198822021484,-95.0541000366211,1146,22,,"20",41.407901763916016,-95.04730224609375,1149,202,
241565,19262,"KAIO",3911,75,"ASP",1,0,"12",41.4109992980957,-95.05280303955078,1163,123,855,"30",41.40520095825195,-95.04090118408203,1144,303,
241566,19262,"KAIO",1895,185,"GRS",0,1,"17",41.4098014831543,-95.04859924316406,,179.6,,"35",41.404598236083984,-95.04859924316406,,359.6,
242285,19263,"KAIT",3400,150,"GRS",0,0,"08",46.54520034790039,-93.6875991821289,1205,88,,"26",46.545501708984375,-93.67410278320312,1205,268,
242286,19263,"KAIT",4018,75,"ASP",1,0,"16",46.555999755859375,-93.67649841308594,1205,164,,"34",46.5453987121582,-93.67220306396484,1205,344,
239858,19264,"KAIV",4970,80,"ASP",1,0,"06",33.10319900512695,-88.20490264892578,142,62,200,"24",33.10969924926758,-88.1906967163086,150,242,615
240352,19265,"KAIY",2595,100,"ASP",1,0,"04",39.355499267578125,-74.45680236816406,7,27,150,"22",39.361900329589844,-74.45249938964844,7,207,
240353,19265,"KAIY",2948,100,"ASP",1,0,"11",39.362098693847656,-74.46240234375,7,103,,"29",39.36029815673828,-74.45230102539062,8,283,119
241747,19266,"KAIZ",6497,100,"ASP",1,0,"03",38.08890151977539,-92.5562973022461,863,37.1,,"21",38.10309982299805,-92.5427017211914,869,217.1,
244471,19267,"KAJG",4000,100,"ASP",1,0,"04",38.60200119018555,-87.72989654541016,428,40.6,,"22",38.61040115356445,-87.7208023071289,428,220.6,
244472,19267,"KAJG",4500,75,"ASP",1,0,"13",38.61090087890625,-87.73390197753906,427,130.9,,"31",38.60279846191406,-87.72200012207031,429,310.9,
242693,19268,"KAJO",3199,60,"ASP",1,0,"07",33.89789962768555,-117.60800170898438,517,91,194,"25",33.897701263427734,-117.59700012207031,532,271,196
244438,19269,"KAJR",5500,100,"ASP",1,0,"06",34.49580001831055,-83.56439971923828,1408,57,1390,"24",34.50400161743164,-83.54900360107422,1447,237,
245995,19270,"KAJZ",5598,75,"ASP",1,0,"03",38.78070068359375,-108.06999969482422,5111,41.7,,"21",38.79209899902344,-108.05699920654297,5193,221.7,
242939,19271,"KAKH",3769,100,"ASP",1,0,"03",35.19810104370117,-81.15290069580078,797,28.3,,"21",35.20719909667969,-81.14689636230469,783,208.3,81
239657,19272,"KAKO",7000,100,"ASP",1,0,"11",40.180301666259766,-103.23300170898438,4714,119.3,,"29",40.1708984375,-103.21099853515625,4668,299.3,
243508,19273,"KAKQ",4337,75,"ASP",1,0,"02",36.98149871826172,-77.00330352783203,109,16.8,298,"20",36.99290084838867,-76.9990005493164,113,196.8,470
242287,3370,"KAKR",2336,100,"ASP",1,1,"01",41.03450012207031,-81.46489715576172,1044,1,,"19",41.04100036621094,-81.46479797363281,1043,181,190
242288,3370,"KAKR",6337,150,"ASP",1,0,"07",41.03329849243164,-81.47779846191406,1060,62,369,"25",41.041500091552734,-81.45760345458984,1054,242,849
245818,3371,"KALB",8500,150,"ASP",1,0,"01",42.737202,-73.804298,285,358,,"19",42.756901,-73.805099,279,178,
245819,3371,"KALB",7200,150,"ASP",1,0,"10",42.74919891357422,-73.81210327148438,277,88,,"28",42.74980163574219,-73.7853012084961,278,268,1201
242105,3372,"KALI",4171,130,"ASP",0,1,"08",27.74489974975586,-98.03309631347656,178,89,200,"26",27.7450008392334,-98.02020263671875,171,269,
242106,3372,"KALI",5997,100,"ASP",1,0,"13",27.74530029296875,-98.03389739990234,178,134,,"31",27.733800888061523,-98.02069854736328,166,314,
242107,3372,"KALI",4490,100,"ASP",1,0,"17",27.745100021362305,-98.02680206298828,173,179,,"35",27.732799530029297,-98.02670288085938,171,359,
241074,3373,"KALM",7006,150,"ASP",1,0,"03",32.83319854736328,-105.9990005493164,4144,45.6,,"21",32.84669876098633,-105.98200225830078,4200,225.6,
